time,tmax,tmin,rain,wind,sun
2016-06-01,13.5,7.7,0.1,16.5,8.19
2016-06-02,13.3,7.4,0.0,19.6,10.67
2016-06-03,13.3,7.6,0.0,12.4,9.87
2016-06-04,14.2,8.5,0.0,8.7,8.99
2016-06-05,14.8,5.2,0.0,8.9,9.84
2016-06-06,15.1,5.8,0.0,19.9,7.65
2016-06-07,15.7,12.7,0.0,29.3,7.91
2016-06-08,17.0,14.1,0.0,35.1,6.64
2016-06-09,18.3,16.0,1.9,32.5,4.86
2016-06-10,19.0,14.8,2.1,26.6,5.1
2016-06-11,17.4,12.2,0.0,14.8,7.93
2016-06-12,17.4,11.5,2.0,31.8,5.94
2016-06-13,13.4,9.7,0.1,34.4,9.56
2016-06-14,16.1,11.2,0.4,19.7,7.15
2016-06-15,15.8,11.1,0.0,20.0,7.06
2016-06-16,16.1,10.0,0.1,17.2,7.24
2016-06-17,15.1,11.2,0.0,7.9,6.5
2016-06-18,14.6,10.8,0.0,18.1,5.04
2016-06-19,16.5,11.1,0.0,21.5,8.49
2016-06-20,16.9,8.8,0.0,14.6,8.82
2016-06-21,16.9,13.7,0.0,26.9,5.55
2016-06-22,17.5,15.6,9.0,28.6,2.23
2016-06-23,16.9,14.4,16.0,31.1,5.85
2016-06-24,16.3,11.1,0.0,29.3,8.03
2016-06-25,16.6,10.2,19.4,26.0,2.41
2016-06-26,15.2,11.3,4.8,30.5,7.15
2016-06-27,15.4,11.1,6.6,39.0,6.8
2016-06-28,15.5,11.2,0.9,22.7,6.95
2016-06-29,15.1,11.0,16.4,24.2,2.07
2016-06-30,14.5,10.5,5.8,20.1,6.38
2016-07-01,11.5,7.1,0.0,19.5,10.14
2016-07-02,12.2,8.1,0.0,9.7,10.22
2016-07-03,12.1,7.2,0.0,7.3,10.24
2016-07-04,14.7,6.8,1.1,8.7,9.39
2016-07-05,16.1,8.7,0.1,16.3,8.09
2016-07-06,13.8,9.2,0.0,7.5,6.75
2016-07-07,14.4,10.5,13.4,35.6,2.87
2016-07-08,15.0,13.2,14.3,32.9,4.03
2016-07-09,13.2,9.7,0.5,29.1,8.42
2016-07-10,13.4,8.8,0.0,23.4,6.99
2016-07-11,13.2,7.7,0.0,21.9,10.48
2016-07-12,13.8,4.7,0.0,10.9,9.77
2016-07-13,14.4,6.6,4.3,25.1,7.2
2016-07-14,14.1,11.9,8.7,39.5,8.59
2016-07-15,15.5,11.3,8.4,40.3,8.47
2016-07-16,13.4,9.9,1.8,34.9,9.01
2016-07-17,14.5,10.7,3.2,37.4,8.47
2016-07-18,14.3,10.6,1.3,33.7,9.14
2016-07-19,15.0,11.8,5.4,42.9,6.16
2016-07-20,14.2,12.1,0.0,41.8,9.0
2016-07-21,14.6,9.0,0.0,29.1,9.68
2016-07-22,13.9,9.7,6.5,24.1,8.85
2016-07-23,16.0,13.3,5.1,29.7,4.98
2016-07-24,17.0,12.0,8.9,41.9,9.3
2016-07-25,14.4,10.4,0.1,31.1,8.59
2016-07-26,15.7,8.8,9.2,31.3,8.91
2016-07-27,15.8,8.4,0.2,26.2,8.96
2016-07-28,14.6,11.8,6.3,40.6,4.45
2016-07-29,14.4,11.3,3.8,45.8,9.82
2016-07-30,14.8,10.8,5.8,35.5,7.7
2016-07-31,11.9,10.1,5.6,37.8,10.05
2016-08-01,14.1,10.3,3.4,26.4,8.4
2016-08-02,14.4,9.8,0.6,27.5,12.17
2016-08-03,16.1,9.8,4.4,32.1,8.35
2016-08-04,13.9,11.0,6.9,15.9,3.28
2016-08-05,13.9,9.8,0.6,25.9,10.46
2016-08-06,10.4,7.6,1.6,32.6,9.5
2016-08-07,10.8,6.8,0.2,31.8,13.3
2016-08-08,10.8,4.8,0.0,11.5,11.3
2016-08-09,11.7,5.0,1.6,18.8,11.53
2016-08-10,10.6,8.7,11.1,27.5,4.03
2016-08-11,13.0,9.7,1.8,24.3,7.63
2016-08-12,15.5,7.0,0.0,19.6,12.21
2016-08-13,15.0,9.8,4.1,18.7,9.6
2016-08-14,14.3,6.9,0.0,17.7,10.97
2016-08-15,14.0,8.5,0.0,10.7,13.29
2016-08-16,15.3,6.3,0.0,11.2,13.86
2016-08-17,14.6,5.2,0.0,12.7,13.31
2016-08-18,13.5,5.4,0.0,10.9,12.99
2016-08-19,14.0,6.6,0.0,10.5,13.73
2016-08-20,13.9,7.2,0.6,11.9,11.76
2016-08-21,14.5,6.8,0.0,17.9,12.99
2016-08-22,15.2,7.8,2.6,18.7,11.99
2016-08-23,15.1,8.8,0.0,18.4,11.69
2016-08-24,13.6,8.6,15.8,26.3,5.01
2016-08-25,16.5,12.6,28.7,30.7,2.65
2016-08-26,18.2,13.0,3.4,42.6,11.2
2016-08-27,14.3,11.6,0.7,37.2,11.45
2016-08-28,15.3,8.8,0.0,16.4,13.32
2016-08-29,12.6,7.5,2.5,28.3,4.13
2016-08-30,15.8,10.4,0.2,20.6,13.3
2016-08-31,15.6,8.0,0.0,11.3,13.87
2016-09-01,14.8,7.9,0.0,14.8,11.38
2016-09-02,16.7,9.7,0.3,22.6,13.62
2016-09-03,16.5,12.5,1.1,24.6,9.37
2016-09-04,18.3,12.5,8.5,22.1,11.69
2016-09-05,15.6,12.7,0.4,37.1,14.22
2016-09-06,15.4,10.1,0.0,30.1,15.39
2016-09-07,15.1,8.6,1.0,38.3,11.89
2016-09-08,10.5,6.7,6.9,34.5,14.35
2016-09-09,11.8,6.5,0.0,28.6,16.23
2016-09-10,14.0,8.1,0.0,27.0,15.57
2016-09-11,14.9,5.1,0.0,10.5,19.55
2016-09-12,15.0,9.4,0.0,13.2,13.32
2016-09-13,16.2,8.9,2.2,15.8,16.39
2016-09-14,16.8,10.1,1.9,16.3,16.23
2016-09-15,15.1,12.8,14.7,15.4,6.37
2016-09-16,18.3,13.7,0.2,16.0,10.76
2016-09-17,17.0,13.5,11.6,31.4,6.76
2016-09-18,16.2,12.7,5.8,33.0,12.49
2016-09-19,15.9,9.8,0.0,20.1,16.21
2016-09-20,15.0,9.7,5.3,18.4,12.31
2016-09-21,14.9,11.9,11.1,29.1,4.94
2016-09-22,15.9,10.7,0.7,17.7,11.15
2016-09-23,17.1,13.5,1.6,15.5,14.05
2016-09-24,16.1,13.6,8.3,27.4,7.36
2016-09-25,16.8,13.7,15.1,22.9,8.67
2016-09-26,16.3,13.2,1.9,24.5,12.28
2016-09-27,17.0,13.2,5.6,18.3,14.96
2016-09-28,16.4,12.6,19.8,10.3,9.43
2016-09-29,17.3,12.5,8.9,14.6,17.54
2016-09-30,16.9,11.1,5.9,18.7,17.87
2016-10-01,16.9,13.4,4.2,21.1,13.55
2016-10-02,18.3,11.8,9.9,24.9,13.85
2016-10-03,16.7,11.1,11.1,21.3,19.2
2016-10-04,17.5,11.3,4.0,22.1,16.79
2016-10-05,17.2,13.5,6.9,33.7,20.87
2016-10-06,15.6,11.4,10.1,34.5,15.33
2016-10-07,14.7,11.0,5.8,33.7,18.85
2016-10-08,16.8,12.0,0.0,26.6,23.26
2016-10-09,16.9,12.2,5.7,26.6,13.06
2016-10-10,14.2,11.3,3.5,20.2,8.69
2016-10-11,18.5,11.6,0.2,20.0,19.84
2016-10-12,18.0,11.9,0.0,27.7,13.56
2016-10-13,16.9,10.2,0.0,15.6,24.23
2016-10-14,16.6,10.5,9.2,25.9,15.15
2016-10-15,14.9,10.7,3.6,32.8,21.7
2016-10-16,16.2,11.6,0.0,30.4,17.89
2016-10-17,17.6,12.5,0.0,27.7,25.37
2016-10-18,17.0,11.8,0.0,21.0,21.96
2016-10-19,19.0,11.4,0.0,22.8,17.37
2016-10-20,19.1,13.6,2.4,19.4,16.32
2016-10-21,16.3,11.3,0.5,27.7,25.13
2016-10-22,16.2,10.5,0.0,29.8,24.12
2016-10-23,18.4,9.6,0.0,15.9,26.06
2016-10-24,18.2,11.2,0.0,22.1,19.51
2016-10-25,17.9,14.2,4.9,24.9,11.32
2016-10-26,17.7,14.1,1.5,35.1,22.0
2016-10-27,17.5,12.6,0.2,20.9,23.37
2016-10-28,17.9,11.7,0.5,22.9,22.99
2016-10-29,16.5,11.9,0.0,27.2,24.94
2016-10-30,15.5,10.0,0.0,21.6,26.26
2016-10-31,15.6,9.0,5.4,11.0,24.52
2016-11-01,17.2,9.5,0.9,16.9,23.33
2016-11-02,16.9,13.0,3.8,28.7,22.06
2016-11-03,17.5,10.9,0.0,25.3,23.12
2016-11-04,15.8,12.5,0.4,31.3,20.92
2016-11-05,17.8,12.5,1.4,25.0,23.25
2016-11-06,20.2,14.3,5.6,24.5,24.94
2016-11-07,16.8,12.7,50.5,33.6,16.76
2016-11-08,17.6,12.9,1.2,42.5,26.54
2016-11-09,19.3,13.4,0.0,25.0,28.49
2016-11-10,19.6,13.9,0.0,19.9,25.35
2016-11-11,19.5,14.1,4.3,25.2,17.63
2016-11-12,16.8,13.9,15.7,34.4,13.56
2016-11-13,16.7,12.2,0.0,27.1,21.48
2016-11-14,19.4,11.1,0.0,24.9,21.83
2016-11-15,19.6,16.5,8.4,28.5,6.49
2016-11-16,17.7,14.4,3.7,32.8,25.33
2016-11-17,15.8,12.1,9.6,33.1,26.4
2016-11-18,17.1,10.7,0.1,26.0,28.27
2016-11-19,18.7,14.2,1.0,34.8,17.75
2016-11-20,17.6,13.5,0.0,32.4,28.15
2016-11-21,17.9,12.7,0.0,26.4,30.34
2016-11-22,19.3,12.7,0.0,20.4,31.27
2016-11-23,19.8,12.6,0.0,17.3,30.24
2016-11-24,21.2,11.7,0.0,6.9,29.34
2016-11-25,19.2,16.3,11.1,28.1,9.2
2016-11-26,19.7,14.3,1.1,28.9,24.73
2016-11-27,18.7,14.3,1.5,39.3,19.21
2016-11-28,17.0,13.3,0.0,32.2,23.66
2016-11-29,17.9,13.5,0.0,24.5,18.24
2016-11-30,19.1,13.2,0.3,19.8,25.26
2016-12-01,20.5,12.2,0.0,14.8,25.14
2016-12-02,19.9,13.2,0.2,22.5,24.16
2016-12-03,20.7,11.5,0.0,17.6,23.89
2016-12-04,20.2,13.6,0.0,16.4,30.52
2016-12-05,22.3,14.1,0.5,12.5,28.8
2016-12-06,22.4,15.2,0.1,12.9,29.07
2016-12-07,21.8,16.5,1.3,24.0,22.97
2016-12-08,20.3,16.3,4.8,20.4,10.21
2016-12-09,23.5,16.3,0.7,17.6,25.79
2016-12-10,21.4,16.0,3.6,23.2,11.7
2016-12-11,18.2,14.6,1.3,37.6,26.41
2016-12-12,18.7,14.5,0.8,33.7,26.56
2016-12-13,18.9,13.6,0.0,25.7,26.85
2016-12-14,19.0,14.5,0.5,33.9,16.44
2016-12-15,21.2,15.4,0.7,31.7,20.52
2016-12-16,19.0,14.5,0.0,30.1,29.23
2016-12-17,20.8,12.4,0.0,15.8,32.32
2016-12-18,21.8,13.3,0.0,13.9,27.54
2016-12-19,21.1,14.5,1.7,27.4,16.82
2016-12-20,20.6,12.2,0.0,14.2,33.71
2016-12-21,22.5,13.4,0.0,21.1,30.94
2016-12-22,22.2,16.3,2.2,17.1,25.89
2016-12-23,18.5,14.2,3.7,36.9,27.62
2016-12-24,18.9,14.0,2.3,33.6,22.87
2016-12-25,20.2,15.8,0.0,26.0,24.25
2016-12-26,22.8,15.0,0.0,19.5,28.45
2016-12-27,19.8,13.7,0.0,24.1,21.81
2016-12-28,21.5,14.4,0.7,23.9,18.99
2016-12-29,17.5,13.7,0.8,27.5,14.04
2016-12-30,20.9,12.5,0.0,14.5,26.67
2016-12-31,21.7,13.6,0.1,11.5,26.17
2017-01-01,22.5,16.9,1.9,19.0,18.45
2017-01-02,22.8,17.3,2.5,28.8,13.35
2017-01-03,23.9,18.7,0.9,34.9,18.38
2017-01-04,18.9,15.2,0.4,35.9,21.39
2017-01-05,18.7,12.5,0.0,30.6,33.99
2017-01-06,19.3,11.9,0.0,20.9,26.61
2017-01-07,19.6,15.1,0.1,27.4,26.99
2017-01-08,19.6,15.7,0.3,30.0,22.17
2017-01-09,20.8,16.3,0.0,28.6,24.66
2017-01-10,22.4,16.6,1.2,29.0,20.46
2017-01-11,23.1,17.0,0.0,20.6,22.65
2017-01-12,23.1,16.3,0.0,23.5,27.73
2017-01-13,22.0,16.6,0.3,31.7,23.28
2017-01-14,22.2,16.5,0.0,17.4,28.13
2017-01-15,25.3,17.5,0.5,33.7,13.14
2017-01-16,20.5,16.4,0.0,30.7,30.41
2017-01-17,21.1,15.9,0.0,29.3,32.32
2017-01-18,22.5,16.5,0.0,22.7,26.73
2017-01-19,20.7,16.7,3.1,36.5,17.43
2017-01-20,19.1,13.5,0.4,34.9,28.98
2017-01-21,20.9,11.5,6.3,41.9,19.07
2017-01-22,21.0,17.4,14.2,46.4,25.7
2017-01-23,19.2,16.6,0.2,38.0,20.39
2017-01-24,20.4,15.2,0.0,21.0,27.89
2017-01-25,21.4,14.7,0.2,31.1,11.82
2017-01-26,19.8,15.9,0.0,29.0,29.39
2017-01-27,20.0,15.9,0.0,25.0,27.15
2017-01-28,21.3,15.3,0.0,22.2,30.79
2017-01-29,22.7,13.2,0.0,23.4,28.64
2017-01-30,22.4,15.8,0.0,23.7,28.67
2017-01-31,23.5,15.9,0.2,17.5,25.81
2017-02-01,23.0,15.3,0.0,19.2,20.89
2017-02-02,24.1,18.1,0.1,27.4,20.7
2017-02-03,23.1,17.0,2.5,32.4,27.54
2017-02-04,21.3,16.2,0.0,23.7,29.93
2017-02-05,22.7,16.7,0.0,21.3,28.27
2017-02-06,24.8,14.2,0.0,18.9,29.88
2017-02-07,25.7,18.1,0.0,20.3,23.96
2017-02-08,22.6,16.9,12.9,25.8,13.96
2017-02-09,20.8,15.6,3.8,21.3,19.81
2017-02-10,20.9,14.2,1.7,17.8,24.15
2017-02-11,20.7,15.8,0.1,23.2,27.6
2017-02-12,23.8,15.2,0.4,27.5,16.57
2017-02-13,25.7,20.6,0.9,41.0,18.17
2017-02-14,20.6,18.7,8.9,17.0,7.21
2017-02-15,21.4,17.1,0.4,22.6,17.19
2017-02-16,20.5,15.2,46.7,21.6,4.14
2017-02-17,22.2,18.7,10.3,23.3,14.48
2017-02-18,22.8,18.9,4.3,15.3,17.05
2017-02-19,23.5,18.9,0.8,20.7,21.69
2017-02-20,23.9,18.6,0.1,25.8,22.93
2017-02-21,23.0,16.5,0.0,20.8,23.78
2017-02-22,22.1,16.3,0.4,21.7,18.3
2017-02-23,24.4,17.7,1.2,14.9,21.79
2017-02-24,22.7,17.6,1.2,11.9,20.51
2017-02-25,22.9,17.1,0.8,18.0,22.59
2017-02-26,22.6,16.4,0.4,19.8,21.18
2017-02-27,23.6,15.4,0.3,18.6,22.86
2017-02-28,23.7,17.6,0.2,14.7,18.5
2017-03-01,23.1,17.4,0.6,11.6,19.72
2017-03-02,22.3,17.1,0.1,22.2,23.92
2017-03-03,22.1,14.5,0.0,19.2,25.38
2017-03-04,22.5,18.5,0.3,26.6,18.13
2017-03-05,21.4,17.8,0.1,21.3,22.36
2017-03-06,22.3,16.9,0.0,18.6,21.12
2017-03-07,22.3,16.7,6.9,23.5,9.94
2017-03-08,21.7,16.8,35.0,34.0,8.46
2017-03-09,21.7,17.8,6.5,35.1,11.7
2017-03-10,22.2,20.1,14.3,36.3,9.49
2017-03-11,22.7,20.2,20.4,32.7,9.82
2017-03-12,22.0,19.6,16.0,31.8,8.96
2017-03-13,21.0,17.7,0.0,24.5,20.53
2017-03-14,19.4,16.6,1.1,25.2,15.17
2017-03-15,20.8,13.2,0.0,24.7,23.2
2017-03-16,21.2,11.4,0.0,11.2,22.23
2017-03-17,21.3,14.4,0.4,12.0,17.63
2017-03-18,21.2,15.5,0.1,24.8,18.65
2017-03-19,22.1,12.9,0.0,16.8,21.42
2017-03-20,21.3,14.4,0.3,24.2,15.64
2017-03-21,21.0,17.1,0.2,29.5,13.55
2017-03-22,21.7,17.9,0.0,22.1,16.59
2017-03-23,21.5,16.2,0.4,20.1,17.34
2017-03-24,22.1,15.4,0.8,12.1,15.86
2017-03-25,21.1,17.2,0.3,19.3,12.06
2017-03-26,21.9,18.8,9.0,33.7,11.26
2017-03-27,22.3,17.9,10.5,25.0,14.4
2017-03-28,22.4,16.6,3.6,14.0,16.69
2017-03-29,20.5,18.0,58.5,24.0,4.74
2017-03-30,21.3,16.2,0.5,15.9,15.83
2017-03-31,21.4,15.3,0.0,11.4,16.41
2017-04-01,21.8,14.6,0.0,13.0,14.69
2017-04-02,22.0,18.2,1.1,18.1,10.35
2017-04-03,23.6,17.8,5.9,19.0,14.55
2017-04-04,22.5,19.8,39.3,27.0,6.58
2017-04-05,22.1,19.2,24.4,36.7,6.3
2017-04-06,19.3,16.3,0.2,30.2,14.93
2017-04-07,19.2,14.3,0.5,23.2,13.19
2017-04-08,19.4,12.0,0.0,12.8,16.75
2017-04-09,19.9,15.1,0.0,20.3,12.21
2017-04-10,21.4,15.6,0.0,20.3,16.08
2017-04-11,21.9,18.2,0.6,27.3,14.11
2017-04-12,20.3,18.6,36.7,29.5,3.13
2017-04-13,20.0,17.6,35.7,32.1,4.25
2017-04-14,20.9,16.4,1.1,21.3,13.87
2017-04-15,19.4,14.6,1.8,23.0,14.05
2017-04-16,19.4,15.2,1.1,20.9,12.93
2017-04-17,18.7,15.3,0.7,23.3,13.7
2017-04-18,19.2,12.6,0.0,16.7,15.44
2017-04-19,18.3,14.5,0.3,21.6,13.2
2017-04-20,17.9,11.7,0.3,25.3,11.72
2017-04-21,17.2,12.4,0.0,11.1,7.39
2017-04-22,19.4,13.5,0.6,9.3,9.54
2017-04-23,19.0,13.1,0.2,18.8,10.43
2017-04-24,18.4,13.2,0.0,24.6,12.85
2017-04-25,19.2,11.0,0.0,9.8,14.82
2017-04-26,19.7,13.1,0.1,8.6,13.24
2017-04-27,19.0,14.9,0.4,10.9,10.81
2017-04-28,20.4,14.4,0.6,22.1,12.16
2017-04-29,18.9,17.0,13.0,22.9,4.02
2017-04-30,18.4,14.6,2.3,34.9,9.32
2017-05-01,15.4,10.1,0.0,32.4,14.09
2017-05-02,14.9,7.5,0.0,12.5,14.16
2017-05-03,16.7,8.0,0.1,19.3,10.2
2017-05-04,16.1,14.3,13.0,33.2,9.07
2017-05-05,17.2,11.5,0.1,29.1,11.78
2017-05-06,17.4,9.9,0.0,13.4,12.47
2017-05-07,17.1,10.7,1.4,10.4,8.26
2017-05-08,17.9,11.6,0.6,9.7,9.49
2017-05-09,19.3,11.1,0.0,11.7,10.53
2017-05-10,18.8,14.4,3.0,20.7,8.57
2017-05-11,18.7,17.4,9.1,33.8,3.45
2017-05-12,18.9,14.5,37.7,39.6,2.83
2017-05-13,14.4,9.1,0.0,25.3,12.62
2017-05-14,15.4,6.5,0.0,22.9,10.84
2017-05-15,16.0,12.3,0.2,9.7,7.36
2017-05-16,16.8,12.3,4.0,27.3,5.71
2017-05-17,19.7,15.9,24.0,40.1,6.72
2017-05-18,17.8,14.5,2.6,45.1,8.91
2017-05-19,15.9,14.4,0.0,36.7,10.32
2017-05-20,15.3,12.0,0.9,42.8,7.71
2017-05-21,13.5,6.1,0.0,32.5,11.86
2017-05-22,13.0,4.6,0.0,9.7,11.64
2017-05-23,14.4,5.7,0.0,15.8,8.18
2017-05-24,17.2,11.5,1.5,16.5,8.13
2017-05-25,15.2,9.1,0.0,13.0,9.79
2017-05-26,17.9,12.4,0.6,25.5,8.15
2017-05-27,18.0,12.3,4.4,17.2,8.4
2017-05-28,16.6,11.4,1.3,10.3,7.97
2017-05-29,17.0,10.8,1.9,10.3,9.79
2017-05-30,16.7,9.9,2.3,17.7,6.96
2017-05-31,16.2,10.9,0.3,17.3,7.71
2017-06-01,15.9,10.3,0.6,15.1,7.86
2017-06-02,15.0,13.2,5.1,26.6,4.2
2017-06-03,14.7,10.5,6.4,25.7,5.72
2017-06-04,14.8,7.0,0.0,10.1,9.74
2017-06-05,14.5,9.2,6.2,11.3,7.1
2017-06-06,14.4,7.7,0.2,11.7,8.0
2017-06-07,14.8,6.8,1.3,22.2,8.42
2017-06-08,13.3,8.1,0.0,19.0,10.21
2017-06-09,13.7,6.3,0.0,12.2,10.03
2017-06-10,15.9,11.5,0.0,31.2,7.32
2017-06-11,14.5,8.5,0.0,18.2,9.95
2017-06-12,15.6,10.4,0.0,16.2,7.02
2017-06-13,16.1,12.2,0.3,29.9,7.75
2017-06-14,15.0,13.1,0.0,42.0,7.54
2017-06-15,14.6,7.1,0.0,22.7,8.52
2017-06-16,15.6,10.7,0.5,24.2,6.06
2017-06-17,14.2,7.9,0.0,10.2,8.36
2017-06-18,15.7,9.5,0.8,18.9,7.07
2017-06-19,15.4,11.5,0.1,14.6,3.31
2017-06-20,16.5,10.6,0.0,24.8,8.96
2017-06-21,15.5,13.6,0.0,35.7,6.56
2017-06-22,16.2,14.5,17.8,40.2,2.08
2017-06-23,16.4,12.2,10.2,20.1,2.29
2017-06-24,14.2,12.1,3.2,34.2,2.37
2017-06-25,15.8,11.6,3.5,20.2,6.18
2017-06-26,13.5,10.3,0.0,22.1,8.63
2017-06-27,12.9,6.5,0.0,10.1,9.66
2017-06-28,13.6,5.8,1.0,9.6,8.22
2017-06-29,14.0,7.8,1.0,9.2,9.25
2017-06-30,14.8,7.0,0.0,23.4,7.46
2017-07-01,15.8,13.9,15.3,58.2,3.13
2017-07-02,14.3,9.8,7.4,18.5,6.42
2017-07-03,14.4,10.5,3.0,17.7,7.07
2017-07-04,14.9,9.4,0.0,24.5,7.84
2017-07-05,13.5,10.3,8.6,12.1,5.19
2017-07-06,15.4,11.1,11.0,17.7,4.6
2017-07-07,15.0,9.1,5.0,17.4,6.7
2017-07-08,15.1,8.4,2.2,14.1,8.66
2017-07-09,13.8,9.3,8.9,25.0,7.59
2017-07-10,14.2,11.6,1.0,26.0,8.13
2017-07-11,14.0,9.0,1.9,16.2,7.81
2017-07-12,11.1,6.3,1.8,27.2,8.41
2017-07-13,8.9,5.4,11.7,48.4,3.98
2017-07-14,10.9,6.5,2.5,47.8,3.05
2017-07-15,13.0,6.8,0.0,21.3,10.29
2017-07-16,14.5,7.4,0.1,12.0,8.53
2017-07-17,15.0,9.2,0.0,17.7,8.71
2017-07-18,14.6,9.0,0.6,16.5,6.34
2017-07-19,15.4,8.4,0.9,18.7,7.89
2017-07-20,16.7,11.9,10.4,38.5,4.77
2017-07-21,13.4,11.0,4.6,33.2,7.13
2017-07-22,14.4,11.6,7.2,33.1,4.93
2017-07-23,15.1,8.5,0.7,20.3,5.31
2017-07-24,14.1,9.0,0.1,21.7,6.76
2017-07-25,14.4,8.6,2.0,23.2,9.25
2017-07-26,14.5,9.4,0.0,24.7,10.57
2017-07-27,14.1,9.4,6.4,21.6,6.17
2017-07-28,14.3,8.2,5.9,17.3,8.77
2017-07-29,10.4,4.5,0.0,24.5,12.51
2017-07-30,11.6,2.1,0.0,11.3,12.64
2017-07-31,12.1,4.6,0.0,10.7,11.26
2017-08-01,15.3,8.3,0.1,18.0,7.08
2017-08-02,14.3,10.5,5.9,27.8,4.88
2017-08-03,13.7,8.5,3.0,27.7,9.1
2017-08-04,12.6,5.6,0.0,12.8,12.68
2017-08-05,13.6,4.7,0.0,18.2,11.93
2017-08-06,14.4,11.8,0.4,27.8,5.14
2017-08-07,17.6,12.0,1.1,24.0,11.87
2017-08-08,16.4,12.4,6.7,33.7,7.1
2017-08-09,15.9,12.2,23.5,37.3,2.4
2017-08-10,15.6,11.4,0.2,20.4,10.82
2017-08-11,14.7,9.3,0.4,34.0,10.57
2017-08-12,17.0,12.6,0.0,31.4,8.32
2017-08-13,16.2,10.8,4.7,21.9,11.02
2017-08-14,14.4,10.5,1.8,26.9,11.11
2017-08-15,14.2,8.0,1.4,25.6,11.8
2017-08-16,15.7,9.8,0.1,25.6,10.72
2017-08-17,16.2,10.7,2.2,23.9,5.3
2017-08-18,14.3,8.7,1.7,15.5,10.09
2017-08-19,13.9,10.7,6.0,23.9,8.36
2017-08-20,14.6,10.9,0.3,27.9,11.85
2017-08-21,14.9,9.1,0.0,20.4,14.37
2017-08-22,14.5,6.1,0.9,14.0,14.04
2017-08-23,14.0,5.9,0.0,11.5,13.65
2017-08-24,14.7,7.9,0.1,14.3,14.81
2017-08-25,15.4,9.1,0.0,19.1,15.69
2017-08-26,15.2,10.7,1.0,24.6,13.03
2017-08-27,15.1,12.9,4.0,45.1,7.88
2017-08-28,16.0,11.8,42.1,45.8,4.78
2017-08-29,16.9,9.5,0.0,13.0,14.71
2017-08-30,15.6,9.3,6.6,22.7,6.84
2017-08-31,15.9,9.6,0.9,11.3,12.6
2017-09-01,15.3,9.2,0.5,15.5,12.73
2017-09-02,14.8,11.4,13.8,24.2,11.55
2017-09-03,14.2,10.2,0.2,24.5,11.54
2017-09-04,14.9,10.4,0.2,19.8,15.97
2017-09-05,16.4,9.4,3.3,22.0,14.31
2017-09-06,16.0,12.9,8.7,28.6,8.15
2017-09-07,15.6,11.6,3.2,36.9,15.09
2017-09-08,15.4,11.9,0.6,27.8,14.35
2017-09-09,12.7,9.1,6.8,39.2,12.25
2017-09-10,12.7,8.9,5.0,39.7,14.33
2017-09-11,12.3,9.5,6.7,34.1,13.86
2017-09-12,13.7,10.8,1.3,36.3,11.78
2017-09-13,15.3,11.4,0.3,26.0,15.2
2017-09-14,17.9,12.1,1.3,32.0,13.81
2017-09-15,18.7,11.7,3.7,37.7,17.83
2017-09-16,15.2,12.0,2.7,32.9,17.2
2017-09-17,16.7,9.7,6.0,40.9,14.71
2017-09-18,12.7,10.1,3.7,33.0,16.72
2017-09-19,14.2,9.5,2.6,21.5,20.33
2017-09-20,16.5,8.2,0.2,12.6,19.43
2017-09-21,15.6,10.3,1.8,19.9,15.74
2017-09-22,14.5,10.6,3.2,30.1,13.41
2017-09-23,15.7,11.8,0.0,26.0,19.71
2017-09-24,16.9,11.2,0.4,20.4,14.59
2017-09-25,18.5,12.3,0.6,29.1,18.2
2017-09-26,18.8,13.7,16.5,47.9,9.9
2017-09-27,17.1,12.2,4.5,18.5,13.72
2017-09-28,16.7,11.1,2.3,26.0,19.07
2017-09-29,16.2,10.1,1.1,15.5,11.43
2017-09-30,16.1,11.6,1.9,26.3,18.61
2017-10-01,13.6,11.0,17.8,38.0,13.17
2017-10-02,15.9,11.1,3.9,48.8,18.68
2017-10-03,16.2,13.0,0.0,26.5,17.02
2017-10-04,16.0,12.7,0.0,24.4,18.5
2017-10-05,16.2,12.6,0.3,28.0,13.85
2017-10-06,17.2,11.2,0.8,9.4,16.44
2017-10-07,16.5,12.6,6.2,35.0,10.91
2017-10-08,18.2,13.2,19.7,35.9,15.46
2017-10-09,17.4,12.2,1.1,18.1,18.31
2017-10-10,17.7,11.9,0.8,22.6,17.59
2017-10-11,15.8,13.5,0.3,37.4,21.05
2017-10-12,15.8,11.2,0.0,26.8,19.06
2017-10-13,16.7,11.3,0.1,24.2,13.72
2017-10-14,18.1,12.5,0.0,22.7,18.27
2017-10-15,15.4,12.1,0.1,33.1,22.71
2017-10-16,16.1,13.0,0.1,32.9,19.33
2017-10-17,15.2,12.8,0.4,34.1,20.27
2017-10-18,15.9,11.9,0.6,31.1,17.0
2017-10-19,15.2,7.8,0.0,20.3,27.07
2017-10-20,16.6,13.2,0.4,24.0,16.48
2017-10-21,15.7,13.3,0.0,31.9,16.07
2017-10-22,16.9,12.5,1.0,30.0,9.8
2017-10-23,17.8,12.1,20.3,20.6,7.19
2017-10-24,17.0,12.8,0.3,25.5,22.54
2017-10-25,16.1,13.3,0.3,26.8,18.1
2017-10-26,17.4,13.9,1.1,26.4,16.73
2017-10-27,19.0,13.2,6.6,22.5,12.4
2017-10-28,17.1,15.0,6.6,14.1,6.58
2017-10-29,19.0,14.9,0.8,22.1,22.37
2017-10-30,18.3,14.8,1.2,25.5,20.76
